portfolio_id,ticker,asset_class,quantity
P01026,CASH,Cash,8090.69
P01026,CRM,Equity,28.0
P01026,AAPL,Equity,39.0
P01026,BND,Bonds,84.0
P01026,NFLX,Equity,69.0
P01026,KO,Equity,74.0
P01027,JPM,Equity,27.0
P01027,AGG,Bonds,174.0
P01027,UNH,Equity,63.0
P01027,NVDA,Equity,74.0
P01027,META,Equity,23.0
P01027,INTC,Equity,48.0
P01027,CASH,Cash,5853.62
P01027,TMO,Equity,66.0
P01027,IEF,Bonds,11.0
P01027,AMZN,Equity,47.0
P01027,BND,Bonds,74.0
P01028,MSFT,Equity,29.0
P01028,HD,Equity,53.0
P01028,AGG,Bonds,171.0
P01028,UNH,Equity,50.0
P01028,META,Equity,68.0
P01028,CASH,Cash,5659.64
P01028,AMZN,Equity,43.0
P01028,BND,Bonds,95.0
P01029,HYG,Bonds,12.0
P01029,TMO,Equity,46.0
P01029,META,Equity,54.0
P01029,INTC,Equity,49.0
P01029,CASH,Cash,14857.46
P01029,ADBE,Equity,47.0
P01029,BND,Bonds,22.0
P01030,LQD,Bonds,32.0
P01030,JPM,Equity,49.0
P01030,TLT,Bonds,62.0
P01030,INTC,Equity,10.0
P01030,PEP,Equity,37.0
P01030,HYG,Bonds,115.0
P01030,AAPL,Equity,29.0
P01030,COST,Equity,59.0
P01030,AMZN,Equity,53.0
P01030,KO,Equity,29.0
P01031,GOOGL,Equity,61.0
P01031,AGG,Bonds,133.0
P01031,NVDA,Equity,52.0
P01031,HYG,Bonds,115.0
P01031,COST,Equity,5.0
P01031,CASH,Cash,14081.89
P01031,CRM,Equity,33.0
P01031,ADBE,Equity,75.0
P01031,BND,Bonds,165.0
P01031,KO,Equity,49.0
P01032,JPM,Equity,23.0
P01032,GOOGL,Equity,20.0
P01032,NVDA,Equity,30.0
P01032,CRM,Equity,40.0
P01032,IEF,Bonds,66.0
P01033,JPM,Equity,43.0
P01033,ORCL,Equity,17.0
P01033,AGG,Bonds,195.0
P01033,TLT,Bonds,30.0
P01033,META,Equity,74.0
P01033,INTC,Equity,73.0
P01033,CASH,Cash,10744.53
P01033,KO,Equity,59.0
P01034,HD,Equity,37.0
P01034,AGG,Bonds,129.0
P01034,PEP,Equity,30.0
P01034,AAPL,Equity,27.0
P01034,CASH,Cash,11775.48
P01035,AGG,Bonds,104.0
P01035,TMO,Equity,48.0
P01035,INTC,Equity,26.0
P01035,PEP,Equity,32.0
P01035,CASH,Cash,2136.01
P01035,CRM,Equity,8.0
P01036,LQD,Bonds,58.0
P01036,ORCL,Equity,10.0
P01036,GOOGL,Equity,12.0
P01036,TLT,Bonds,164.0
P01036,META,Equity,7.0
P01036,TMO,Equity,54.0
P01036,HYG,Bonds,61.0
P01036,COST,Equity,70.0
P01036,CASH,Cash,9957.35
P01036,CRM,Equity,27.0
P01036,KO,Equity,43.0
P01037,HD,Equity,33.0
P01037,ORCL,Equity,47.0
P01037,GOOGL,Equity,13.0
P01037,TMO,Equity,79.0
P01037,HYG,Bonds,90.0
P01037,CSCO,Equity,31.0
P01037,IEF,Bonds,144.0
P01037,ADBE,Equity,32.0
P01037,AMZN,Equity,67.0
P01038,MSFT,Equity,39.0
P01038,HD,Equity,58.0
P01038,HYG,Bonds,30.0
P01038,INTC,Equity,68.0
P01038,CASH,Cash,14846.5
P01038,NFLX,Equity,20.0
P01039,JPM,Equity,15.0
P01039,ORCL,Equity,28.0
P01039,GOOGL,Equity,78.0
P01039,AGG,Bonds,58.0
P01039,TMO,Equity,39.0
P01039,CASH,Cash,1085.39
P01039,AAPL,Equity,34.0
P01039,CRM,Equity,47.0
P01039,IEF,Bonds,191.0
P01039,BND,Bonds,108.0
P01039,KO,Equity,66.0
P01040,MSFT,Equity,46.0
P01040,HD,Equity,8.0
P01040,ORCL,Equity,28.0
P01040,TLT,Bonds,119.0
P01040,UNH,Equity,76.0
P01040,INTC,Equity,69.0
P01040,TMO,Equity,22.0
P01040,IEF,Bonds,51.0
P01040,BND,Bonds,48.0
P01040,NFLX,Equity,74.0
P01041,AGG,Bonds,172.0
P01041,PEP,Equity,63.0
P01041,COST,Equity,34.0
P01041,CASH,Cash,10335.42
P01041,NFLX,Equity,39.0
P01042,MSFT,Equity,24.0
P01042,LQD,Bonds,105.0
P01042,ORCL,Equity,7.0
P01042,V,Equity,14.0
P01042,TLT,Bonds,178.0
P01042,TMO,Equity,61.0
P01042,KO,Equity,36.0
P01043,JPM,Equity,43.0
P01043,TLT,Bonds,80.0
P01043,META,Equity,60.0
P01043,CSCO,Equity,63.0
P01043,INTC,Equity,62.0
P01043,COST,Equity,59.0
P01043,HYG,Bonds,48.0
P01043,IEF,Bonds,74.0
P01043,CASH,Cash,9661.99
P01043,NFLX,Equity,29.0
P01043,KO,Equity,61.0
P01044,ORCL,Equity,29.0
P01044,TLT,Bonds,36.0
P01044,UNH,Equity,34.0
P01044,CASH,Cash,19608.33
P01044,COST,Equity,21.0
P01044,KO,Equity,50.0
P01045,LQD,Bonds,92.0
P01045,ORCL,Equity,10.0
P01045,NVDA,Equity,41.0
P01045,TMO,Equity,57.0
P01045,CSCO,Equity,43.0
P01045,AAPL,Equity,70.0
P01045,CASH,Cash,6134.27
P01045,IEF,Bonds,26.0
P01046,HYG,Bonds,187.0
P01046,NVDA,Equity,33.0
P01046,PEP,Equity,48.0
P01046,AAPL,Equity,64.0
P01046,CASH,Cash,6824.12
P01046,CRM,Equity,58.0
P01047,HD,Equity,15.0
P01047,JPM,Equity,26.0
P01047,V,Equity,15.0
P01047,HYG,Bonds,164.0
P01047,CSCO,Equity,21.0
P01047,CASH,Cash,14489.37
P01047,BND,Bonds,189.0
P01048,GOOGL,Equity,44.0
P01048,UNH,Equity,45.0
P01048,NVDA,Equity,39.0
P01048,CSCO,Equity,29.0
P01048,AAPL,Equity,40.0
P01048,CASH,Cash,12254.75
P01048,IEF,Bonds,197.0
P01048,AMZN,Equity,75.0
P01048,BND,Bonds,173.0
P01049,HD,Equity,71.0
P01049,UNH,Equity,40.0
P01049,META,Equity,54.0
P01049,CASH,Cash,17953.8
P01049,IEF,Bonds,84.0
P01049,AMZN,Equity,77.0
P01050,MSFT,Equity,36.0
P01050,JPM,Equity,50.0
P01050,GOOGL,Equity,58.0
P01050,TLT,Bonds,190.0
P01050,TMO,Equity,23.0
P01050,CSCO,Equity,60.0
P01050,AAPL,Equity,44.0
P01050,COST,Equity,25.0
P01050,IEF,Bonds,157.0
P01050,ADBE,Equity,46.0
P01050,BND,Bonds,135.0
P01050,KO,Equity,29.0
P01051,MSFT,Equity,41.0
P01051,HD,Equity,51.0
P01051,GOOGL,Equity,35.0
P01051,AGG,Bonds,47.0
P01051,UNH,Equity,77.0
P01051,META,Equity,43.0
P01051,CSCO,Equity,60.0
P01051,AAPL,Equity,35.0
P01051,IEF,Bonds,77.0
P01051,ADBE,Equity,35.0
P01051,BND,Bonds,87.0
P01051,NFLX,Equity,45.0
P01052,ORCL,Equity,45.0
P01052,TLT,Bonds,104.0
P01052,HYG,Bonds,35.0
P01052,CSCO,Equity,42.0
P01052,PEP,Equity,17.0
P01052,AAPL,Equity,14.0
P01052,CASH,Cash,18686.59
P01052,NFLX,Equity,50.0
P01053,TLT,Bonds,135.0
P01053,UNH,Equity,35.0
P01053,NVDA,Equity,73.0
P01053,COST,Equity,52.0
P01053,AAPL,Equity,62.0
P01053,AMZN,Equity,32.0
P01054,HD,Equity,77.0
P01054,ORCL,Equity,66.0
P01054,PEP,Equity,69.0
P01054,HYG,Bonds,42.0
P01054,TMO,Equity,25.0
P01054,CASH,Cash,6069.72
P01054,CRM,Equity,25.0
P01054,AMZN,Equity,69.0
P01054,BND,Bonds,16.0
P01055,MSFT,Equity,10.0
P01055,LQD,Bonds,62.0
P01055,JPM,Equity,19.0
P01055,AGG,Bonds,54.0
P01055,UNH,Equity,64.0
P01055,META,Equity,47.0
P01055,CSCO,Equity,5.0
P01055,HYG,Bonds,91.0
P01055,TMO,Equity,35.0
P01055,ADBE,Equity,13.0
P01055,KO,Equity,55.0
P01056,HD,Equity,57.0
P01056,ORCL,Equity,59.0
P01056,GOOGL,Equity,59.0
P01056,AGG,Bonds,10.0
P01056,UNH,Equity,76.0
P01056,TMO,Equity,66.0
P01056,HYG,Bonds,181.0
P01056,COST,Equity,6.0
P01056,CASH,Cash,18710.25
P01056,IEF,Bonds,163.0
P01056,CRM,Equity,67.0
P01056,KO,Equity,11.0
P01057,HD,Equity,60.0
P01057,LQD,Bonds,192.0
P01057,UNH,Equity,55.0
P01057,TMO,Equity,47.0
P01057,HYG,Bonds,189.0
P01057,PEP,Equity,38.0
P01057,NFLX,Equity,49.0
P01058,GOOGL,Equity,40.0
P01058,AGG,Bonds,187.0
P01058,TLT,Bonds,24.0
P01058,META,Equity,42.0
P01058,CSCO,Equity,56.0
P01058,TMO,Equity,64.0
P01058,COST,Equity,48.0
P01058,PEP,Equity,73.0
P01058,IEF,Bonds,188.0
P01058,CASH,Cash,1754.22
P01058,NVDA,Equity,35.0
P01059,HD,Equity,6.0
P01059,JPM,Equity,29.0
P01059,AGG,Bonds,112.0
P01059,TLT,Bonds,183.0
P01059,CSCO,Equity,68.0
P01059,COST,Equity,14.0
P01059,AAPL,Equity,11.0
P01059,CRM,Equity,49.0
P01059,IEF,Bonds,111.0
P01059,CASH,Cash,5694.36
P01060,LQD,Bonds,180.0
P01060,JPM,Equity,74.0
P01060,GOOGL,Equity,35.0
P01060,UNH,Equity,71.0
P01060,PEP,Equity,33.0
P01060,CSCO,Equity,60.0
P01060,TMO,Equity,40.0
P01060,CASH,Cash,2890.37
P01060,IEF,Bonds,186.0
P01060,BND,Bonds,96.0
P01060,NFLX,Equity,60.0
P01061,MSFT,Equity,32.0
P01061,JPM,Equity,6.0
P01061,GOOGL,Equity,12.0
P01061,AGG,Bonds,104.0
P01061,CSCO,Equity,56.0
P01061,AAPL,Equity,30.0
P01061,IEF,Bonds,142.0
P01061,ADBE,Equity,57.0
P01061,BND,Bonds,143.0
P01061,NFLX,Equity,41.0
P01062,LQD,Bonds,183.0
P01062,V,Equity,41.0
P01062,INTC,Equity,38.0
P01062,NVDA,Equity,19.0
P01062,HYG,Bonds,68.0
P01062,AAPL,Equity,8.0
P01062,COST,Equity,52.0
P01062,IEF,Bonds,57.0
P01062,CASH,Cash,6431.03
P01062,ADBE,Equity,62.0
P01062,CRM,Equity,29.0
P01062,KO,Equity,23.0
P01063,MSFT,Equity,17.0
P01063,ORCL,Equity,63.0
P01063,AGG,Bonds,34.0
P01063,INTC,Equity,39.0
P01063,CASH,Cash,10385.14
P01063,IEF,Bonds,140.0
P01063,AMZN,Equity,52.0
P01063,NFLX,Equity,65.0
P01063,KO,Equity,8.0
P01064,MSFT,Equity,27.0
P01064,HD,Equity,26.0
P01064,LQD,Bonds,37.0
P01064,JPM,Equity,26.0
P01064,AGG,Bonds,68.0
P01064,UNH,Equity,44.0
P01064,TMO,Equity,54.0
P01064,PEP,Equity,33.0
P01064,CSCO,Equity,58.0
P01064,COST,Equity,30.0
P01064,CASH,Cash,6160.53
P01064,BND,Bonds,112.0
P01065,GOOGL,Equity,6.0
P01065,AGG,Bonds,25.0
P01065,CASH,Cash,8650.41
P01065,CRM,Equity,75.0
P01065,ADBE,Equity,59.0
P01066,MSFT,Equity,11.0
P01066,NVDA,Equity,68.0
P01066,AAPL,Equity,59.0
P01066,CASH,Cash,12413.46
P01066,IEF,Bonds,165.0
P01066,COST,Equity,35.0
P01067,MSFT,Equity,21.0
P01067,HD,Equity,43.0
P01067,LQD,Bonds,114.0
P01067,JPM,Equity,45.0
P01067,PEP,Equity,47.0
P01067,NVDA,Equity,76.0
P01067,HYG,Bonds,181.0
P01067,AAPL,Equity,70.0
P01067,CASH,Cash,16127.63
P01067,IEF,Bonds,189.0
P01067,AMZN,Equity,12.0
P01068,UNH,Equity,24.0
P01068,HYG,Bonds,104.0
P01068,CSCO,Equity,68.0
P01068,META,Equity,42.0
P01068,CASH,Cash,15086.68
P01068,KO,Equity,15.0
P01069,LQD,Bonds,57.0
P01069,GOOGL,Equity,59.0
P01069,NVDA,Equity,17.0
P01069,INTC,Equity,31.0
P01069,COST,Equity,24.0
P01069,CASH,Cash,7322.3
P01069,BND,Bonds,144.0
P01070,V,Equity,32.0
P01070,TLT,Bonds,115.0
P01070,INTC,Equity,12.0
P01070,CSCO,Equity,65.0
P01070,NVDA,Equity,32.0
P01070,META,Equity,53.0
P01070,HYG,Bonds,147.0
P01070,CASH,Cash,4588.39
P01070,ADBE,Equity,71.0
P01070,AMZN,Equity,51.0
P01070,BND,Bonds,91.0
P01070,NFLX,Equity,18.0
P01071,MSFT,Equity,75.0
P01071,JPM,Equity,61.0
P01071,ORCL,Equity,20.0
P01071,V,Equity,30.0
P01071,PEP,Equity,65.0
P01071,HYG,Bonds,142.0
P01071,IEF,Bonds,155.0
P01071,ADBE,Equity,38.0
P01071,AMZN,Equity,58.0
P01072,JPM,Equity,33.0
P01072,CSCO,Equity,20.0
P01072,CASH,Cash,12837.2
P01072,COST,Equity,78.0
P01072,CRM,Equity,28.0
P01072,IEF,Bonds,97.0
P01072,BND,Bonds,138.0
P01072,KO,Equity,45.0
P01073,HD,Equity,68.0
P01073,GOOGL,Equity,62.0
P01073,HYG,Bonds,21.0
P01073,CSCO,Equity,79.0
P01073,NVDA,Equity,61.0
P01073,COST,Equity,69.0
P01073,BND,Bonds,133.0
P01073,NFLX,Equity,69.0
P01074,TLT,Bonds,31.0
P01074,PEP,Equity,31.0
P01074,CASH,Cash,17590.21
P01074,CRM,Equity,20.0
P01074,BND,Bonds,24.0
P01074,NFLX,Equity,64.0
P01074,KO,Equity,67.0
P01075,HD,Equity,17.0
P01075,GOOGL,Equity,69.0
P01075,V,Equity,56.0
P01075,TLT,Bonds,108.0
P01075,TMO,Equity,67.0
P01075,META,Equity,36.0
P01075,CASH,Cash,4282.88
P01075,BND,Bonds,64.0
P01076,UNH,Equity,42.0
P01076,META,Equity,44.0
P01076,AAPL,Equity,65.0
P01076,BND,Bonds,160.0
P01076,NFLX,Equity,48.0
P01077,LQD,Bonds,158.0
P01077,ORCL,Equity,19.0
P01077,GOOGL,Equity,8.0
P01077,TMO,Equity,70.0
P01077,PEP,Equity,10.0
P01077,CSCO,Equity,23.0
P01077,INTC,Equity,57.0
P01077,HYG,Bonds,87.0
P01077,CASH,Cash,17588.12
P01077,AMZN,Equity,27.0
P01077,BND,Bonds,12.0
P01077,NFLX,Equity,27.0
P01078,MSFT,Equity,48.0
P01078,GOOGL,Equity,33.0
P01078,AGG,Bonds,111.0
P01078,TLT,Bonds,176.0
P01078,UNH,Equity,73.0
P01078,PEP,Equity,24.0
P01078,INTC,Equity,39.0
P01078,CASH,Cash,11208.31
P01078,BND,Bonds,190.0
P01078,KO,Equity,79.0
P01079,LQD,Bonds,54.0
P01079,GOOGL,Equity,59.0
P01079,UNH,Equity,33.0
P01079,CSCO,Equity,5.0
P01079,CASH,Cash,680.42
P01079,ADBE,Equity,39.0
P01079,BND,Bonds,102.0
P01079,NFLX,Equity,6.0
P01080,V,Equity,56.0
P01080,GOOGL,Equity,27.0
P01080,CSCO,Equity,46.0
P01080,CASH,Cash,6367.92
P01080,IEF,Bonds,41.0
P01081,ORCL,Equity,35.0
P01081,V,Equity,22.0
P01081,CASH,Cash,10928.62
P01081,IEF,Bonds,47.0
P01081,AMZN,Equity,43.0
P01082,ORCL,Equity,16.0
P01082,GOOGL,Equity,55.0
P01082,AGG,Bonds,153.0
P01082,TLT,Bonds,30.0
P01082,INTC,Equity,40.0
P01082,CSCO,Equity,10.0
P01082,CASH,Cash,12164.56
P01082,ADBE,Equity,24.0
P01082,KO,Equity,44.0
P01083,HD,Equity,43.0
P01083,JPM,Equity,74.0
P01083,ORCL,Equity,46.0
P01083,GOOGL,Equity,48.0
P01083,PEP,Equity,35.0
P01083,HYG,Bonds,190.0
P01083,CASH,Cash,15655.13
P01083,IEF,Bonds,64.0
P01084,HD,Equity,68.0
P01084,V,Equity,37.0
P01084,AGG,Bonds,167.0
P01084,TLT,Bonds,166.0
P01084,CSCO,Equity,19.0
P01084,CASH,Cash,14172.25
P01084,ADBE,Equity,26.0
P01085,NVDA,Equity,27.0
P01085,COST,Equity,27.0
P01085,CASH,Cash,14648.58
P01085,CRM,Equity,22.0
P01085,IEF,Bonds,10.0
P01085,ADBE,Equity,58.0
P01086,HD,Equity,17.0
P01086,AGG,Bonds,29.0
P01086,UNH,Equity,22.0
P01086,META,Equity,33.0
P01086,CSCO,Equity,40.0
P01086,AAPL,Equity,8.0
P01086,CASH,Cash,19426.18
P01086,IEF,Bonds,146.0
P01086,ADBE,Equity,29.0
P01086,AMZN,Equity,28.0
P01086,BND,Bonds,95.0
P01087,MSFT,Equity,51.0
P01087,HD,Equity,15.0
P01087,LQD,Bonds,45.0
P01087,V,Equity,69.0
P01087,HYG,Bonds,58.0
P01087,META,Equity,33.0
P01087,AAPL,Equity,70.0
P01087,CASH,Cash,13431.38
P01088,HD,Equity,30.0
P01088,ORCL,Equity,56.0
P01088,GOOGL,Equity,6.0
P01088,AGG,Bonds,149.0
P01088,COST,Equity,41.0
P01088,CRM,Equity,65.0
P01088,BND,Bonds,191.0
P01089,AGG,Bonds,185.0
P01089,UNH,Equity,73.0
P01089,PEP,Equity,43.0
P01089,INTC,Equity,32.0
P01089,HYG,Bonds,98.0
P01089,AAPL,Equity,56.0
P01089,CASH,Cash,17737.96
P01089,CRM,Equity,20.0
P01089,NFLX,Equity,73.0
P01090,V,Equity,66.0
P01090,AGG,Bonds,195.0
P01090,NVDA,Equity,71.0
P01090,TMO,Equity,25.0
P01090,INTC,Equity,12.0
P01090,AAPL,Equity,13.0
P01090,COST,Equity,26.0
P01090,IEF,Bonds,126.0
P01090,CASH,Cash,16184.25
P01090,AMZN,Equity,72.0
P01090,BND,Bonds,128.0
P01090,NFLX,Equity,5.0
P01091,LQD,Bonds,45.0
P01091,JPM,Equity,12.0
P01091,GOOGL,Equity,32.0
P01091,UNH,Equity,42.0
P01091,HYG,Bonds,18.0
P01091,CASH,Cash,7295.32
P01091,CRM,Equity,18.0
P01091,AMZN,Equity,53.0
P01091,BND,Bonds,98.0
P01091,NFLX,Equity,42.0
P01091,KO,Equity,37.0
P01092,AGG,Bonds,191.0
P01092,PEP,Equity,21.0
P01092,TMO,Equity,43.0
P01092,HYG,Bonds,149.0
P01092,COST,Equity,46.0
P01092,CASH,Cash,18615.91
P01092,KO,Equity,33.0
P01093,LQD,Bonds,98.0
P01093,GOOGL,Equity,11.0
P01093,TMO,Equity,50.0
P01093,PEP,Equity,26.0
P01093,COST,Equity,17.0
P01093,CASH,Cash,11118.36
P01093,BND,Bonds,111.0
P01093,NFLX,Equity,10.0
P01094,LQD,Bonds,142.0
P01094,ORCL,Equity,51.0
P01094,AGG,Bonds,45.0
P01094,NVDA,Equity,40.0
P01094,CSCO,Equity,59.0
P01094,AAPL,Equity,44.0
P01094,CASH,Cash,8212.04
P01094,CRM,Equity,29.0
P01094,ADBE,Equity,50.0
P01095,HD,Equity,75.0
P01095,CSCO,Equity,55.0
P01095,AAPL,Equity,10.0
P01095,CASH,Cash,9483.36
P01095,IEF,Bonds,179.0
P01095,AMZN,Equity,12.0
P01095,BND,Bonds,197.0
P01096,MSFT,Equity,76.0
P01096,GOOGL,Equity,10.0
P01096,AGG,Bonds,187.0
P01096,INTC,Equity,32.0
P01096,TMO,Equity,68.0
P01096,CASH,Cash,8658.48
P01096,IEF,Bonds,93.0
P01096,ADBE,Equity,52.0
P01097,MSFT,Equity,63.0
P01097,LQD,Bonds,16.0
P01097,AGG,Bonds,122.0
P01097,TLT,Bonds,45.0
P01097,UNH,Equity,30.0
P01097,NVDA,Equity,31.0
P01097,PEP,Equity,40.0
P01097,AAPL,Equity,30.0
P01097,CASH,Cash,2593.54
P01097,CRM,Equity,15.0
P01098,HD,Equity,7.0
P01098,LQD,Bonds,99.0
P01098,JPM,Equity,76.0
P01098,NVDA,Equity,13.0
P01098,TMO,Equity,75.0
P01098,AMZN,Equity,60.0
P01099,V,Equity,52.0
P01099,UNH,Equity,53.0
P01099,PEP,Equity,67.0
P01099,TMO,Equity,13.0
P01099,CASH,Cash,10342.71
P01099,IEF,Bonds,142.0
P01099,BND,Bonds,121.0
P01099,KO,Equity,67.0
P01100,TLT,Bonds,23.0
P01100,UNH,Equity,56.0
P01100,NVDA,Equity,45.0
P01100,META,Equity,33.0
P01100,TMO,Equity,30.0
P01100,COST,Equity,51.0
P01100,INTC,Equity,71.0
P01100,HYG,Bonds,104.0
P01100,CASH,Cash,16582.1
P01101,HD,Equity,35.0
P01101,LQD,Bonds,29.0
P01101,JPM,Equity,9.0
P01101,AGG,Bonds,19.0
P01101,INTC,Equity,33.0
P01101,CASH,Cash,7076.14
P01101,AMZN,Equity,58.0
P01102,LQD,Bonds,151.0
P01102,GOOGL,Equity,8.0
P01102,AGG,Bonds,52.0
P01102,TMO,Equity,25.0
P01102,NVDA,Equity,46.0
P01102,PEP,Equity,15.0
P01102,META,Equity,15.0
P01102,CASH,Cash,18903.88
P01102,CRM,Equity,65.0
P01102,AAPL,Equity,18.0
P01102,BND,Bonds,87.0
P01102,KO,Equity,31.0
P01103,HD,Equity,64.0
P01103,LQD,Bonds,106.0
P01103,NVDA,Equity,14.0
P01103,TMO,Equity,60.0
P01103,AMZN,Equity,34.0
P01104,HD,Equity,24.0
P01104,ORCL,Equity,33.0
P01104,NVDA,Equity,42.0
P01104,PEP,Equity,30.0
P01104,CASH,Cash,5217.16
P01104,IEF,Bonds,85.0
P01104,BND,Bonds,13.0
P01104,KO,Equity,62.0
P01105,MSFT,Equity,17.0
P01105,CASH,Cash,1356.14
P01105,CRM,Equity,54.0
P01105,IEF,Bonds,157.0
P01105,NFLX,Equity,66.0
P01106,GOOGL,Equity,42.0
P01106,AGG,Bonds,49.0
P01106,CSCO,Equity,60.0
P01106,CASH,Cash,14144.41
P01106,COST,Equity,23.0
P01107,MSFT,Equity,72.0
P01107,LQD,Bonds,29.0
P01107,JPM,Equity,78.0
P01107,GOOGL,Equity,69.0
P01107,V,Equity,56.0
P01107,TLT,Bonds,188.0
P01107,UNH,Equity,59.0
P01107,CSCO,Equity,19.0
P01107,CASH,Cash,9122.04
P01107,AMZN,Equity,10.0
P01107,BND,Bonds,84.0
P01107,NFLX,Equity,60.0
P01108,HD,Equity,33.0
P01108,JPM,Equity,29.0
P01108,HYG,Bonds,123.0
P01108,AAPL,Equity,70.0
P01108,CASH,Cash,1427.87
P01108,IEF,Bonds,83.0
P01108,ADBE,Equity,16.0
P01109,GOOGL,Equity,57.0
P01109,TLT,Bonds,30.0
P01109,CSCO,Equity,54.0
P01109,CASH,Cash,6080.53
P01109,NFLX,Equity,19.0
P01110,HD,Equity,75.0
P01110,HYG,Bonds,13.0
P01110,AAPL,Equity,37.0
P01110,CASH,Cash,921.73
P01110,CRM,Equity,41.0
P01110,IEF,Bonds,105.0
P01110,NFLX,Equity,29.0
P01110,KO,Equity,14.0
P01111,LQD,Bonds,81.0
P01111,ORCL,Equity,55.0
P01111,V,Equity,63.0
P01111,UNH,Equity,44.0
P01111,META,Equity,49.0
P01111,TMO,Equity,20.0
P01111,HYG,Bonds,64.0
P01111,CASH,Cash,3656.96
P01111,NVDA,Equity,23.0
P01111,CRM,Equity,21.0
P01111,IEF,Bonds,108.0
P01112,V,Equity,47.0
P01112,HYG,Bonds,189.0
P01112,META,Equity,19.0
P01112,CASH,Cash,13012.68
P01112,NFLX,Equity,66.0
P01113,HD,Equity,47.0
P01113,GOOGL,Equity,24.0
P01113,AGG,Bonds,59.0
P01113,HYG,Bonds,17.0
P01113,CSCO,Equity,27.0
P01113,CASH,Cash,15019.77
P01113,ADBE,Equity,8.0
P01113,KO,Equity,21.0
P01114,ORCL,Equity,57.0
P01114,GOOGL,Equity,63.0
P01114,AGG,Bonds,96.0
P01114,NVDA,Equity,57.0
P01114,TMO,Equity,34.0
P01114,INTC,Equity,16.0
P01114,AAPL,Equity,34.0
P01114,CASH,Cash,11809.37
P01114,CRM,Equity,76.0
P01114,IEF,Bonds,23.0
P01114,BND,Bonds,106.0
P01115,MSFT,Equity,29.0
P01115,HD,Equity,43.0
P01115,AGG,Bonds,14.0
P01115,INTC,Equity,28.0
P01115,PEP,Equity,66.0
P01115,HYG,Bonds,115.0
P01115,CASH,Cash,9286.36
P01115,AAPL,Equity,26.0
P01115,CRM,Equity,27.0
P01115,AMZN,Equity,33.0
P01115,BND,Bonds,168.0
P01116,LQD,Bonds,193.0
P01116,JPM,Equity,37.0
P01116,PEP,Equity,34.0
P01116,CSCO,Equity,68.0
P01116,CASH,Cash,8824.65
P01116,BND,Bonds,114.0
P01116,NFLX,Equity,22.0
P01117,UNH,Equity,60.0
P01117,NVDA,Equity,44.0
P01117,PEP,Equity,65.0
P01117,CASH,Cash,15724.29
P01117,COST,Equity,21.0
P01117,BND,Bonds,145.0
P01118,LQD,Bonds,162.0
P01118,UNH,Equity,30.0
P01118,INTC,Equity,17.0
P01118,META,Equity,5.0
P01118,HYG,Bonds,95.0
P01118,ADBE,Equity,31.0
P01118,AMZN,Equity,46.0
P01118,NFLX,Equity,19.0
P01118,KO,Equity,69.0
P01119,INTC,Equity,24.0
P01119,CSCO,Equity,21.0
P01119,PEP,Equity,41.0
P01119,HYG,Bonds,104.0
P01119,CASH,Cash,4694.16
P01119,IEF,Bonds,61.0
P01119,KO,Equity,17.0
P01120,GOOGL,Equity,58.0
P01120,V,Equity,62.0
P01120,HYG,Bonds,97.0
P01120,META,Equity,58.0
P01120,ADBE,Equity,60.0
P01121,MSFT,Equity,15.0
P01121,JPM,Equity,77.0
P01121,GOOGL,Equity,66.0
P01121,V,Equity,20.0
P01121,AGG,Bonds,45.0
P01121,META,Equity,14.0
P01121,CSCO,Equity,15.0
P01121,HYG,Bonds,152.0
P01121,CASH,Cash,9658.26
P01121,IEF,Bonds,158.0
P01121,ADBE,Equity,60.0
P01121,KO,Equity,50.0
P01122,GOOGL,Equity,56.0
P01122,AGG,Bonds,13.0
P01122,PEP,Equity,28.0
P01122,META,Equity,52.0
P01122,AAPL,Equity,5.0
P01122,CASH,Cash,1143.05
P01123,JPM,Equity,68.0
P01123,ORCL,Equity,56.0
P01123,V,Equity,24.0
P01123,AGG,Bonds,140.0
P01123,UNH,Equity,64.0
P01123,INTC,Equity,28.0
P01123,CSCO,Equity,7.0
P01123,HYG,Bonds,187.0
P01123,TLT,Bonds,75.0
P01123,CASH,Cash,2576.39
P01123,CRM,Equity,41.0
P01123,META,Equity,62.0
P01124,JPM,Equity,21.0
P01124,GOOGL,Equity,25.0
P01124,ORCL,Equity,23.0
P01124,TLT,Bonds,198.0
P01124,AGG,Bonds,47.0
P01124,TMO,Equity,48.0
P01124,CSCO,Equity,74.0
P01124,INTC,Equity,16.0
P01124,AAPL,Equity,77.0
P01124,IEF,Bonds,190.0
P01124,AMZN,Equity,71.0
P01125,JPM,Equity,21.0
P01125,TLT,Bonds,130.0
P01125,INTC,Equity,62.0
P01125,CASH,Cash,19727.54
P01125,ADBE,Equity,18.0
P01125,NFLX,Equity,62.0
P01126,LQD,Bonds,74.0
P01126,ORCL,Equity,18.0
P01126,JPM,Equity,36.0
P01126,NVDA,Equity,64.0
P01126,PEP,Equity,39.0
P01126,COST,Equity,45.0
P01126,CASH,Cash,19905.61
P01126,CRM,Equity,34.0
P01126,IEF,Bonds,126.0
P01126,AMZN,Equity,32.0
P01126,BND,Bonds,84.0
P01126,NFLX,Equity,57.0
P01127,MSFT,Equity,75.0
P01127,V,Equity,45.0
P01127,AGG,Bonds,155.0
P01127,TLT,Bonds,26.0
P01127,UNH,Equity,20.0
